"fixed acidity;""volatile acidity"";""citric acid"";""residual sugar"";""chlorides"";""free sulfur dioxide"";""total sulfur dioxide"";""density"";""pH"";""sulphates"";""alcohol"";""quality"""
0.287234043;0.412121212;0.271084337;0.391509434;0.036474164;0.1328125;0.305035971;0.587301587;0.351851852;0.152777778;0.290909091;0.5
0.276595745;0.16969697;0.198795181;0.056603774;0.085106383;0.21875;0.235971223;0.357142857;0.62962963;0.416666667;0.527272727;0.333333333
0.170212766;0.218181818;0.180722892;0.066037736;0.024316109;0.234375;0.330935252;0.26984127;0.435185185;0.305555556;0.381818182;0.5
0.329787234;0.460606061;0.192771084;0.155660377;0.048632219;0.2890625;0.342446043;0.206349206;0.407407407;0.263888889;0.781818182;0.666666667
0.180851064;0.4;0.385542169;0.518867925;0.145896657;0.484375;0.592805755;0.73015873;0.351851852;0.361111111;0.072727273;0.333333333
0.287234043;0.290909091;0.222891566;0.018867925;0.094224924;0.1484375;0.474820144;0.412698413;0.324074074;0.25;0.145454545;0.333333333
0.191489362;0.157575758;0.228915663;0.066037736;0.027355623;0.2890625;0.244604317;0.222222222;0.472222222;0.208333333;0.472727273;0.833333333
0.244680851;0.157575758;0.180722892;0.028301887;0.060790274;0.328125;0.356834532;0.365079365;0.361111111;0.111111111;0.254545455;0.5
0.29787234;0.218181818;0.28313253;0.037735849;0.155015198;0.015625;0.103597122;0.46031746;0.333333333;0.277777778;0.2;0.333333333
0.29787234;0.157575758;0.265060241;0.051886792;0.05775076;0.0546875;0.287769784;0.214285714;0.25;0.625;0.781818182;0.5
0.223404255;0.206060606;0.156626506;0.20754717;0.021276596;0.2578125;0.33381295;0.492063492;0.388888889;0.652777778;0.4;0.666666667
0.244680851;0.218181818;0.192771084;0.643867925;0.17325228;0.203125;0.25323741;0.746031746;0.203703704;0.236111111;0.127272727;0.5
0.265957447;0.16969697;0.240963855;0.658018868;0.075987842;0.32421875;0.317985612;0.888888889;0.574074074;0.222222222;0.109090909;0.666666667
0.14893617;0.351515152;0.13253012;0.353773585;0.024316109;0.2578125;0.566906475;0.619047619;0.546296296;0.486111111;0.2;0.5
0.329787234;0.16969697;0.271084337;0.632075472;0.063829787;0.390625;0.351079137;0.841269841;0.268518519;0.291666667;0.127272727;0.5
0.223404255;0.206060606;0.156626506;0.20754717;0.021276596;0.2578125;0.33381295;0.492063492;0.388888889;0.652777778;0.4;0.666666667
0.265957447;0.16969697;0.240963855;0.658018868;0.075987842;0.32421875;0.317985612;0.888888889;0.574074074;0.222222222;0.109090909;0.666666667
0.244680851;0.218181818;0.192771084;0.643867925;0.17325228;0.203125;0.25323741;0.746031746;0.203703704;0.236111111;0.127272727;0.5
0.276595745;0.206060606;0.222891566;0.287735849;0.009118541;0.0859375;0.21294964;0.420634921;0.240740741;0.319444444;0.4;0.666666667
0.212765957;0.121212121;0.222891566;0.033018868;0.030395137;0.265625;0.21294964;0.26984127;0.518518519;0.277777778;0.418181818;0.5
0.234042553;0.109090909;0.222891566;0.033018868;0.03343465;0.1796875;0.161151079;0.285714286;0.518518519;0.291666667;0.418181818;0.666666667
0.170212766;0.266666667;0.228915663;0.330188679;0.088145897;0.25;0.497841727;0.547619048;0.333333333;0.166666667;0.090909091;0.333333333
0.021276596;0.303030303;0.096385542;0.033018868;0.097264438;0.0546875;0.224460432;0.246031746;0.685185185;0.263888889;0.4;0.5
0.021276596;0.303030303;0.096385542;0.033018868;0.097264438;0.0546875;0.224460432;0.246031746;0.685185185;0.263888889;0.4;0.5
0.436170213;0.303030303;0.192771084;0.033018868;0.09118541;0.0625;0.520863309;0.53968254;0.416666667;0.291666667;0.163636364;0.333333333
0.234042553;0.218181818;0.277108434;0.695754717;0.060790274;0.453125;0.437410072;0.793650794;0.185185185;0.138888889;0.054545455;0.5
0.170212766;0.266666667;0.228915663;0.330188679;0.088145897;0.25;0.497841727;0.547619048;0.333333333;0.166666667;0.090909091;0.333333333
0.159574468;0.157575758;0.240963855;0.04245283;0.042553191;0.3515625;0.330935252;0.246031746;0.62962963;0.333333333;0.545454545;0.5
0.340425532;0.181818182;0.277108434;0.033018868;0.039513678;0.2109375;0.305035971;0.166666667;0.453703704;0.305555556;0.727272727;0.5
0.468085106;0.242424242;0.246987952;0.009433962;0.075987842;0.0859375;0.115107914;0.285714286;0.203703704;0;0.363636364;0.5
0.265957447;0.23030303;0.234939759;0.278301887;0.142857143;0.1953125;0.486330935;0.571428571;0.509259259;0.069444444;0.218181818;0.333333333
0.29787234;0.290909091;0.21686747;0.037735849;0.069908815;0.2265625;0.391366906;0.349206349;0.453703704;0.375;0.509090909;0.5
0.021276596;0.303030303;0.096385542;0.033018868;0.097264438;0.0546875;0.224460432;0.246031746;0.685185185;0.263888889;0.4;0.5
0.521276596;0.193939394;0.271084337;0.018867925;0.048632219;0.0625;0.115107914;0.317460317;0;0.305555556;0.418181818;0.5
0.340425532;0.242424242;0.253012048;0.297169811;0.085106383;0.296875;0.431654676;0.579365079;0.398148148;0.25;0.381818182;0.333333333
0.361702128;0.351515152;0.21686747;0.009433962;0.051671733;0.109375;0.21294964;0.158730159;0.277777778;0.097222222;0.581818182;0.833333333
0.340425532;0.642424242;0.228915663;0.533018868;0.863221884;0.1640625;0.578417266;0.849206349;0.185185185;0.319444444;0.127272727;0.333333333
0.255319149;0.218181818;0.265060241;0.297169811;0.030395137;0.171875;0.307913669;0.349206349;0.259259259;0.125;0.472727273;0.833333333
0.361702128;0.351515152;0.21686747;0.009433962;0.051671733;0.109375;0.21294964;0.158730159;0.277777778;0.097222222;0.581818182;0.833333333
0.170212766;0.181818182;0.198795181;0.016509434;0.082066869;0.09765625;0.571223022;0.26984127;0.546296296;0.263888889;0.454545455;0.5
0.117021277;0.387878788;0.192771084;0.245283019;0.051671733;0.3671875;0.310791367;0.26984127;0.712962963;0.458333333;0.727272727;0.666666667
0.29787234;0.242424242;0.234939759;0.018867925;0.063829787;0.140625;0.276258993;0.428571429;0.388888889;0.583333333;0.272727273;0.5
0.340425532;0.242424242;0.253012048;0.297169811;0.085106383;0.296875;0.431654676;0.579365079;0.398148148;0.25;0.381818182;0.333333333
0.255319149;0.181818182;0.234939759;0.070754717;0.048632219;0.203125;0.238848921;0.174603175;0.481481481;0.402777778;0.690909091;0.666666667
0.212765957;0.290909091;0.222891566;0.122641509;0.018237082;0.125;0.195683453;0.126984127;0.37037037;0.388888889;0.763636364;0.5
0.255319149;0.181818182;0.234939759;0.070754717;0.048632219;0.203125;0.238848921;0.174603175;0.481481481;0.402777778;0.690909091;0.666666667
0.223404255;0.121212121;0.228915663;0.268867925;0.066869301;0.1328125;0.261870504;0.452380952;0.333333333;0.236111111;0.363636364;0.333333333
0.489361702;0.218181818;0.319277108;0.018867925;0.09118541;0.171875;0.258992806;0.277777778;0.453703704;0.041666667;0.727272727;0.5
0.372340426;0.303030303;0.253012048;0.016509434;0.048632219;0.1171875;0.221582734;0.198412698;0.425925926;0.097222222;0.709090909;0
0.265957447;0.254545455;0.180722892;0.575471698;0.079027356;0.3359375;0.630215827;0.793650794;0.296296296;0.222222222;0.036363636;0.5
0.329787234;0.4;0.222891566;0.174528302;0.039513678;0.2890625;0.273381295;0.26984127;0.398148148;0.402777778;0.709090909;0.666666667
0.329787234;0.436363636;0.222891566;0.238207547;0.048632219;0.1875;0.21294964;0.26984127;0.388888889;0.402777778;0.745454545;0.666666667
0.308510638;0.375757576;0.180722892;0.20754717;0.060790274;0.203125;0.322302158;0.452380952;0.592592593;0.263888889;0.454545455;0.5
0.308510638;0.218181818;0.186746988;0.023584906;0.079027356;0.34375;0.391366906;0.404761905;0.62962963;0.347222222;0.290909091;0.5
0.319148936;0.290909091;0.186746988;0.04245283;0.05775076;0.3359375;0.50647482;0.349206349;0.268518519;0.319444444;0.363636364;0.333333333
0.212765957;0.290909091;0.222891566;0.122641509;0.018237082;0.125;0.195683453;0.126984127;0.37037037;0.388888889;0.763636364;0.5
0.265957447;0.193939394;0.234939759;0.132075472;0.021276596;0.25;0.279136691;0.333333333;0.398148148;0.361111111;0.436363636;0.333333333
0.244680851;0.436363636;0.222891566;0.089622642;0.072948328;0.25;0.313669065;0.079365079;0.305555556;0.25;0.909090909;0.666666667
0.585106383;0.206060606;0.289156627;0.066037736;0.075987842;0.1953125;0.417266187;0.746031746;0.416666667;0.472222222;0.218181818;0.333333333
0.329787234;0.072727273;0.168674699;0.047169811;0.072948328;0.3203125;0.457553957;0.53968254;0.657407407;0.25;0.127272727;0.5
0.276595745;0.121212121;0.253012048;0.061320755;0.05775076;0.234375;0.483453237;0.412698413;0.611111111;0.222222222;0.381818182;0.666666667
0.35106383;0.424242424;0.253012048;0.273584906;0.048632219;0.2578125;0.351079137;0.253968254;0.222222222;0.194444444;0.872727273;0.666666667
0.244680851;0.436363636;0.222891566;0.089622642;0.072948328;0.25;0.313669065;0.079365079;0.305555556;0.25;0.909090909;0.666666667
0.170212766;0.218181818;0.13253012;0.202830189;0.060790274;0.15625;0.322302158;0.46031746;0.509259259;0.097222222;0.290909091;0.333333333
0.340425532;0.703030303;0.43373494;0.79009434;0.075987842;0.4609375;0.615827338;0.896825397;0.166666667;0.597222222;0.163636364;0.166666667
0.340425532;0.145454545;0.240963855;0.20754717;0.11550152;0.296875;0.425899281;0.531746032;0.407407407;0.208333333;0.381818182;0.666666667
0.255319149;0.157575758;0.204819277;0.014150943;0.088145897;0.171875;0.175539568;0.26984127;0.472222222;0.208333333;0.509090909;0.5
0.255319149;0.121212121;0.186746988;0.014150943;0.085106383;0.1328125;0.155395683;0.30952381;0.537037037;0.208333333;0.418181818;0.666666667
0.382978723;0.593939394;0.265060241;0.466981132;0.103343465;0.3359375;0.50647482;0.753968254;0.37962963;0.361111111;0.345454545;0.333333333
0.053191489;0.218181818;0.138554217;0.205188679;0.051671733;0.3515625;0.405755396;0.523809524;1;0.361111111;0.363636364;0.666666667
0.095744681;0.2;0.198795181;0.014150943;0.097264438;0.1953125;0.376978417;0.325396825;0.361111111;0.236111111;0.145454545;0.333333333
0.085106383;0.2;0.192771084;0.014150943;0.09118541;0.1640625;0.382733813;0.325396825;0.351851852;0.236111111;0.145454545;0.5
0.265957447;0.206060606;0.246987952;0.047169811;0.060790274;0.3828125;0.420143885;0.198412698;0.509259259;0.194444444;0.672727273;0.666666667
0.234042553;0.096969697;0.439759036;0.009433962;0.367781155;0.4296875;0.376978417;0.396825397;0.314814815;0.069444444;0.127272727;0.333333333
0.170212766;0.16969697;0.204819277;0.047169811;0.121580547;0.203125;0.244604317;0.579365079;0.990740741;0.444444444;0.327272727;0.5
0.265957447;0.121212121;0.391566265;0.028301887;0.088145897;0.1953125;0.397122302;0.476190476;0.546296296;0.513888889;0.163636364;0.5
0.170212766;0.109090909;0.162650602;0.278301887;0.05775076;0.6640625;0.58705036;0.492063492;0.5;0.138888889;0.309090909;0.5
0.223404255;0.254545455;0.096385542;0.283018868;0.051671733;0.484375;0.555395683;0.547619048;0.314814815;0.194444444;0.090909091;0.5
0.14893617;0.157575758;0.228915663;0.283018868;0.05775076;0.4765625;0.650359712;0.515873016;0.296296296;0.152777778;0.145454545;0.5
0.170212766;0.181818182;0.180722892;0.297169811;0.060790274;0.46875;0.624460432;0.523809524;0.296296296;0.125;0.127272727;0.5
0.265957447;0.133333333;0.409638554;0.033018868;0.100303951;0.21875;0.394244604;0.476190476;0.537037037;0.541666667;0.163636364;0.5
0.265957447;0.121212121;0.391566265;0.028301887;0.088145897;0.1953125;0.397122302;0.476190476;0.546296296;0.513888889;0.163636364;0.5
0.510638298;0.254545455;0.277108434;0.030660377;0.066869301;0.58203125;0.58705036;0.46031746;0.166666667;0.291666667;0.181818182;0.5
0.255319149;0.072727273;0.210843373;0.018867925;0.05775076;0.09375;0.155395683;0.412698413;0.666666667;0.194444444;0.254545455;0.333333333
0.223404255;0.278787879;0.204819277;0.311320755;0.127659574;0.2578125;0.446043165;0.611111111;0.666666667;0.513888889;0.472727273;0.666666667
0.287234043;0.242424242;0.204819277;0.160377358;0.03343465;0.2578125;0.279136691;0.19047619;0.231481481;0.222222222;0.690909091;0.833333333
0.340425532;0.16969697;0.253012048;0.650943396;0.082066869;0.328125;0.414388489;0.928571429;0.435185185;0.611111111;0.018181818;0.666666667
0.29787234;0.278787879;0.174698795;0.45754717;0.069908815;0.140625;0.362589928;0.634920635;0.277777778;0.138888889;0.163636364;0.333333333
0.382978723;0.327272727;0.337349398;0.613207547;0.094224924;0.40625;0.492086331;0.849206349;0.305555556;0.458333333;0.163636364;0.5
0.340425532;0.16969697;0.253012048;0.650943396;0.082066869;0.328125;0.414388489;0.928571429;0.435185185;0.611111111;0.018181818;0.666666667
0.35106383;0.509090909;0.28313253;0.014150943;0.060790274;0.15625;0.307913669;0.412698413;0.435185185;0.236111111;0.436363636;0.333333333
0.234042553;0.375757576;0.186746988;0.212264151;0.462006079;0.2265625;0.411510791;0.626984127;0.425925926;0.319444444;0.163636364;0.333333333
0.35106383;0.509090909;0.28313253;0.014150943;0.060790274;0.15625;0.307913669;0.412698413;0.435185185;0.236111111;0.436363636;0.333333333
0.382978723;0.327272727;0.337349398;0.613207547;0.094224924;0.40625;0.492086331;0.849206349;0.305555556;0.458333333;0.163636364;0.5
0.14893617;0.16969697;0.162650602;0.033018868;0.142857143;0.1328125;0.325179856;0.412698413;0.444444444;0.291666667;0.127272727;0.5
0.340425532;0.16969697;0.253012048;0.650943396;0.082066869;0.328125;0.414388489;0.928571429;0.435185185;0.611111111;0.018181818;0.666666667
0.29787234;0.278787879;0.174698795;0.45754717;0.069908815;0.140625;0.362589928;0.634920635;0.277777778;0.138888889;0.163636364;0.333333333
0.234042553;0.193939394;0.21686747;0.193396226;0.200607903;0.0546875;0.328057554;0.444444444;0.546296296;0.166666667;0.418181818;0.5
0.191489362;0.23030303;0.180722892;0.051886792;0.024316109;0.0859375;0.385611511;0.333333333;0.509259259;0.513888889;0.363636364;0.5
0.319148936;0.096969697;0.246987952;0.04245283;0.027355623;0.203125;0.348201439;0.19047619;0.259259259;0.736111111;0.727272727;0.5
0.308510638;0.23030303;0.204819277;0.047169811;0.03343465;0.1796875;0.428776978;0.198412698;0.231481481;0.319444444;0.654545455;0.666666667
0.276595745;0.278787879;0.445783133;0.466981132;0.066869301;0.375;0.368345324;0.722222222;0.259259259;0.25;0.036363636;0.333333333
0.340425532;0.448484848;0.21686747;0.377358491;0.027355623;0.3671875;0.379856115;0.325396825;0.305555556;0;0.763636364;0.833333333
0.308510638;0.23030303;0.204819277;0.047169811;0.03343465;0.1796875;0.428776978;0.198412698;0.231481481;0.319444444;0.654545455;0.666666667
0.319148936;0.096969697;0.246987952;0.04245283;0.027355623;0.203125;0.348201439;0.19047619;0.259259259;0.736111111;0.727272727;0.5
0.191489362;0.096969697;0.174698795;0.047169811;0.100303951;0.2890625;0.368345324;0.206349206;0.296296296;0.263888889;0.527272727;0.666666667
0.372340426;0.157575758;0.240963855;0.037735849;0.045592705;0.25;0.261870504;0.166666667;0.259259259;0.486111111;0.8;0.666666667
0.255319149;0.290909091;0.198795181;0.028301887;0.036474164;0.203125;0.258992806;0.126984127;0.37962963;0.361111111;0.781818182;0.666666667
0.191489362;0.096969697;0.180722892;0.037735849;0.051671733;0.09375;0.169784173;0.26984127;0.592592593;0.263888889;0.490909091;0.5
0.382978723;0.096969697;0.198795181;0.033018868;0.048632219;0.1015625;0.227338129;0.428571429;0.37037037;0.236111111;0.218181818;0.5
0.287234043;0.181818182;0.192771084;0.396226415;0.063829787;0.3984375;0.494964029;0.634920635;0.277777778;0.430555556;0.218181818;0.5
0.14893617;0.109090909;0.180722892;0.014150943;0.060790274;0.0859375;0.172661871;0.349206349;0.703703704;0.402777778;0.327272727;0.5
0.223404255;0.375757576;0.13253012;0.16509434;0.039513678;0.0546875;0.238848921;0.349206349;0.240740741;0.861111111;0.563636364;0.166666667
0.223404255;0.4;0.13253012;0.160377358;0.042553191;0.0546875;0.238848921;0.349206349;0.240740741;0.847222222;0.563636364;0.166666667
0.287234043;0.181818182;0.192771084;0.396226415;0.063829787;0.3984375;0.494964029;0.634920635;0.277777778;0.430555556;0.218181818;0.5
0.287234043;0.363636364;0.198795181;0.198113208;0.085106383;0.2109375;0.322302158;0.444444444;0.537037037;0.263888889;0.436363636;0.5
0.265957447;0.412121212;0.228915663;0.283018868;0.085106383;0.203125;0.296402878;0.30952381;0.416666667;0.166666667;0.745454545;0.666666667
0.265957447;0.315151515;0.234939759;0.20754717;0.069908815;0.328125;0.414388489;0.30952381;0.518518519;0.305555556;0.709090909;0.5
0.319148936;0.181818182;0.168674699;0.186320755;0.075987842;0.328125;0.423021583;0.333333333;0.203703704;0.208333333;0.545454545;0.333333333
0.446808511;0.2;0.228915663;0.240566038;0.085106383;0.3828125;0.402877698;0.507936508;0.175925926;0.138888889;0.309090909;0.5
0.223404255;0.145454545;0.240963855;0.325471698;0.045592705;0.375;0.451798561;0.420634921;0.444444444;0.027777778;0.527272727;0.333333333
0.276595745;0.133333333;0.253012048;0.264150943;0.151975684;0.28125;0.555395683;0.571428571;0.518518519;0.111111111;0.2;0.5
0.361702128;0.145454545;0.21686747;0.344339623;0.054711246;0.4453125;0.414388489;0.523809524;0.287037037;0.069444444;0.327272727;0.5
0.340425532;0.618181818;0.427710843;0.780660377;0.063829787;0.453125;0.601438849;0.904761905;0.194444444;0.694444444;0.145454545;0.333333333
0.329787234;0.072727273;0.271084337;0.047169811;0.100303951;0.109375;0.273381295;0.492063492;0.546296296;0.333333333;0.4;0.666666667
0.212765957;0.193939394;0.240963855;0.047169811;0.09118541;0.2421875;0.247482014;0.111111111;0.361111111;0.333333333;0.781818182;0.833333333
0.521276596;0.072727273;0.355421687;0.033018868;0.097264438;0.15625;0.353956835;0.571428571;0.222222222;0.513888889;0.181818182;0.333333333
0.468085106;0.084848485;0.409638554;0.037735849;0.088145897;0.1484375;0.31942446;0.492063492;0.259259259;0.277777778;0.345454545;0.5
0.489361702;0.109090909;0.331325301;0.037735849;0.097264438;0.0859375;0.215827338;0.5;0.259259259;0.5;0.327272727;0.5
0.042553191;0.345454545;0.048192771;0.599056604;0.072948328;0.265625;0.353956835;0.666666667;0.666666667;0.194444444;0.254545455;0.5
0.159574468;0.181818182;0.13253012;0.139150943;0.066869301;0.265625;0.279136691;0.325396825;0.453703704;0.347222222;0.4;0.5
0.510638298;0.206060606;0.325301205;0.023584906;0.069908815;0.1015625;0.405755396;0.412698413;0.185185185;0.25;0.363636364;0.333333333
0.468085106;0.290909091;0.253012048;0.023584906;0.088145897;0.0859375;0.48057554;0.5;0.314814815;0.319444444;0.2;0.333333333
0.170212766;0.278787879;0.240963855;0.254716981;0.069908815;0.3359375;0.431654676;0.531746032;0.37962963;0.291666667;0.145454545;0.5
0.35106383;0.145454545;0.21686747;0.419811321;0.082066869;0.46875;0.411510791;0.666666667;0.333333333;0.291666667;0.272727273;0.5
0.329787234;0.212121212;0.156626506;0.056603774;0.027355623;0.2890625;0.492086331;0.365079365;0.277777778;0.194444444;0.490909091;0.5
0.234042553;0.084848485;0.204819277;0.028301887;0.066869301;0.140625;0.454676259;0.325396825;0.537037037;0.513888889;0.418181818;0.333333333
0.170212766;0.084848485;0.186746988;0.014150943;0.082066869;0.171875;0.221582734;0.365079365;0.740740741;0.361111111;0.327272727;0.5
0.170212766;0.206060606;0.319277108;0.273584906;0.063829787;0.4375;0.618705036;0.547619048;0.268518519;0.236111111;0.054545455;0.333333333
0.29787234;0.133333333;0.253012048;0.033018868;0.082066869;0.0234375;0.273381295;0.222222222;0.277777778;0.680555556;0.781818182;0.5
0.265957447;0.424242424;0.222891566;0.179245283;0.03343465;0.109375;0.273381295;0.19047619;0.453703704;0.25;0.854545455;0.5
0.031914894;0.278787879;0.180722892;0.004716981;0.060790274;0.1953125;0.382733813;0.26984127;0.740740741;0.430555556;0.290909091;0.5
0.14893617;0.145454545;0.156626506;0.04245283;0.23100304;0.2890625;0.408633094;0.301587302;0.648148148;0.569444444;0.454545455;0.333333333
0.223404255;0.096969697;0.210843373;0.023584906;0.079027356;0.140625;0.469064748;0.325396825;0.472222222;0.513888889;0.418181818;0.5
0.308510638;0.290909091;0.289156627;0.070754717;0.069908815;0.1953125;0.273381295;0.198412698;0.425925926;0.375;0.781818182;0.666666667
0.180851064;0.16969697;0.43373494;0.283018868;0.075987842;0.234375;0.428776978;0.571428571;0.351851852;0.152777778;0.127272727;0.5
0.212765957;0.218181818;0.198795181;0.033018868;0.09118541;0.3203125;0.425899281;0.333333333;0.351851852;0.263888889;0.363636364;0.5
0.042553191;0.351515152;0.198795181;0.018867925;0.03343465;0.078125;0.178417266;0.126984127;0.583333333;0.180555556;0.581818182;0.5
0.382978723;0.133333333;0.259036145;0.061320755;0.106382979;0.1328125;0.244604317;0.428571429;0.101851852;0.291666667;0.181818182;0.333333333
0.372340426;0.157575758;0.246987952;0.066037736;0.100303951;0.1640625;0.256115108;0.428571429;0.101851852;0.277777778;0.181818182;0.333333333
0.212765957;0.084848485;0.192771084;0.377358491;0.124620061;0.1640625;0.261870504;0.682539683;0.611111111;0.208333333;0.054545455;0.5
0.329787234;0.096969697;0.385542169;0.764150943;0.100303951;0.515625;0.549640288;0.936507937;0.37962963;0.361111111;0.145454545;0.666666667
0.319148936;0.157575758;0.234939759;0.047169811;0.051671733;0.4609375;0.463309353;0.19047619;0.324074074;0.694444444;0.745454545;0.833333333
0.446808511;0.193939394;0.301204819;0.018867925;0.094224924;0.1796875;0.25323741;0.253968254;0.435185185;0.125;0.709090909;0.5
0.095744681;0.157575758;0.144578313;0.070754717;0.09118541;0.4453125;0.489208633;0.507936508;0.842592593;0.652777778;0.290909091;0.5
0.319148936;0.254545455;0.21686747;0.29245283;0.075987842;0.2734375;0.408633094;0.436507937;0.481481481;0.166666667;0.490909091;0.833333333
0.20212766;0.121212121;0.180722892;0.264150943;0.094224924;0.2890625;0.667625899;0.555555556;0.509259259;0.375;0.272727273;0.333333333
0.20212766;0.121212121;0.180722892;0.264150943;0.094224924;0.2890625;0.667625899;0.555555556;0.509259259;0.375;0.272727273;0.333333333
0.382978723;0.606060606;0.162650602;0.535377358;0.048632219;0.265625;0.279136691;0.579365079;0.231481481;0.194444444;0.418181818;0.5
0.255319149;0.096969697;0.192771084;0;0.069908815;0.3671875;0.29352518;0.285714286;0.490740741;0.111111111;0.272727273;0.5
0.29787234;0.557575758;0.138554217;0.056603774;0.036474164;0.078125;0.379856115;0.357142857;0.277777778;0.111111111;0.345454545;0.333333333
0.382978723;0.606060606;0.162650602;0.535377358;0.048632219;0.265625;0.279136691;0.579365079;0.231481481;0.194444444;0.418181818;0.5
0.191489362;0.206060606;0.186746988;0.547169811;0.127659574;0.3828125;0.46618705;0.777777778;0.712962963;0.305555556;0.236363636;0.5
0.265957447;0.181818182;0.222891566;0.051886792;0.072948328;0.375;0.420143885;0.174603175;0.481481481;0.208333333;0.672727273;0.833333333
0.265957447;0.375757576;0.222891566;0.014150943;0.079027356;0.2578125;0.270503597;0.19047619;0.601851852;0.319444444;0.763636364;0.833333333
0.234042553;0.460606061;0.234939759;0.254716981;0.066869301;0.3359375;0.414388489;0.333333333;0.435185185;0.138888889;0.672727273;0.666666667
0.361702128;0.327272727;0.240963855;0.259433962;0.066869301;0.25;0.411510791;0.396825397;0.37962963;0.125;0.618181818;0.666666667
0.319148936;0.254545455;0.21686747;0.29245283;0.075987842;0.2734375;0.408633094;0.436507937;0.481481481;0.166666667;0.490909091;0.833333333
0.468085106;0.327272727;0.234939759;0.004716981;0.075987842;0.09375;0.120863309;0.301587302;0.203703704;0.041666667;0.345454545;0.166666667
0.340425532;0.593939394;0.234939759;0.146226415;0.051671733;0.1484375;0.296402878;0.246031746;0.509259259;0.583333333;0.781818182;0.666666667
0.180851064;0.351515152;0.198795181;0.146226415;0.030395137;0.2890625;0.31942446;0.158730159;0.5;0.194444444;0.763636364;0.666666667
0.095744681;0.157575758;0.144578313;0.070754717;0.09118541;0.4453125;0.489208633;0.507936508;0.842592593;0.652777778;0.290909091;0.5
0.20212766;0.121212121;0.180722892;0.264150943;0.094224924;0.2890625;0.667625899;0.555555556;0.509259259;0.375;0.272727273;0.333333333
0.319148936;0.060606061;0.180722892;0.047169811;0.069908815;0.3125;0.460431655;0.547619048;0.638888889;0.222222222;0.090909091;0.333333333
0.29787234;0.133333333;0.246987952;0.014150943;0.069908815;0.2734375;0.356834532;0.166666667;0.166666667;0.236111111;0.527272727;0.333333333
0.265957447;0.16969697;0.246987952;0.688679245;0.100303951;0.40625;0.494964029;0.904761905;0.537037037;0.472222222;0.072727273;0.5
0.159574468;0.254545455;0.240963855;0.268867925;0.066869301;0.3125;0.425899281;0.531746032;0.37962963;0.263888889;0.145454545;0.5
0.212765957;0.327272727;0.192771084;0.075471698;0.094224924;0.25;0.241726619;0.198412698;0.5;0.291666667;0.636363636;0.833333333
0.180851064;0.133333333;0.192771084;0.028301887;0.069908815;0.21875;0.325179856;0.285714286;0.574074074;0.402777778;0.418181818;0.666666667
0.14893617;0.048484848;0.156626506;0.231132075;0.082066869;0.4140625;0.4;0.515873016;0.722222222;0.166666667;0.363636364;0.5
0.127659574;0.060606061;0.168674699;0.231132075;0.063829787;0.4140625;0.490647482;0.492063492;0.787037037;0.25;0.381818182;0.666666667
0.170212766;0.206060606;0.198795181;0.028301887;0.069908815;0.3046875;0.276258993;0.158730159;0.416666667;0.319444444;0.509090909;0.666666667
0.223404255;0.290909091;0.096385542;0.028301887;0.103343465;0.09375;0.221582734;0.428571429;0.444444444;0.180555556;0.181818182;0.166666667
0.29787234;0.133333333;0.246987952;0.014150943;0.069908815;0.2734375;0.356834532;0.166666667;0.166666667;0.236111111;0.527272727;0.333333333
0.20212766;0.060606061;0.168674699;0.018867925;0.088145897;0.25;0.348201439;0.325396825;0.546296296;0.111111111;0.290909091;0.666666667
0.234042553;0.072727273;0.246987952;0.004716981;0.060790274;0.1484375;0.218705036;0.222222222;0.472222222;0.25;0.436363636;0.5
0.29787234;0.23030303;0.144578313;0.141509434;0.124620061;0.125;0.276258993;0.571428571;0.37962963;0.277777778;0.072727273;0.333333333
0.265957447;0.16969697;0.246987952;0.688679245;0.100303951;0.40625;0.494964029;0.904761905;0.537037037;0.472222222;0.072727273;0.5
0.276595745;0.678787879;0.28313253;0.629716981;0.458966565;0.3046875;0.477697842;0.777777778;0.148148148;0.333333333;0.145454545;0.333333333
0.29787234;0.242424242;0.234939759;0.051886792;0.106382979;0.15625;0.279136691;0.436507937;0.472222222;0.208333333;0.345454545;0.5
0.372340426;0.218181818;0.246987952;0.396226415;0.075987842;0.296875;0.411510791;0.46031746;0.333333333;0.180555556;0.636363636;0.666666667
0.627659574;0.16969697;0.337349398;0.349056604;0.082066869;0.265625;0.46618705;0.746031746;0.12037037;0.597222222;0.181818182;0.5
0.627659574;0.16969697;0.337349398;0.349056604;0.082066869;0.265625;0.46618705;0.746031746;0.12037037;0.597222222;0.181818182;0.5
0.223404255;0.181818182;0.204819277;0.089622642;0.045592705;0.1640625;0.29352518;0.126984127;0.37037037;0.180555556;0.709090909;0.666666667
0.14893617;0.266666667;0.192771084;0.04245283;0.045592705;0.2109375;0.31942446;0.198412698;0.5;0.222222222;0.490909091;0.666666667
0.223404255;0.23030303;0.246987952;0.04245283;0.09118541;0.0234375;0.330935252;0.341269841;0.37962963;0.611111111;0.527272727;0.5
0.223404255;0.242424242;0.246987952;0.04245283;0.100303951;0.0546875;0.336690647;0.349206349;0.388888889;0.638888889;0.527272727;0.5
0.223404255;0.242424242;0.180722892;0.037735849;0.09118541;0.3359375;0.325179856;0.253968254;0.564814815;0.180555556;0.472727273;0.666666667
